,id,comment,program,time,love,play
3,샤르라,아침 먹고 들어 왔어요,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
4,샤르라,시간이 좋은 것 같아요,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
5,샤르라,이른 아침부터 힘드 실것 같네요.,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
6,학이,성인여성은 중형인가요?,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
7,와이낫,안녕하세용 ㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
8,와이낫,마스크 이쁘네욬,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
9,와이낫,써니님 여름인가봐요 ㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
10,와이낫,반팔 ㅋㅋㅋㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
11,와이낫,"미세먼지랑 황사, 송진가루땜에 마스크 당분간 못벗어요.",써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
12,와이낫,송진가루 창문 열어놓으면 노란 가루로 들어오더라구요. ㅜ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
13,와이낫,마스크는 코로나 아니더라도 필수템이에요.,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
14,와이낫,패턴 이뻐용,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
15,와이낫,써니님 거울 잠깐 봐주세용,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
16,와이낫,기둘릴께용 ㅎㅎ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
17,와이낫,넹 ㅋㅋ 이제 괜찮아용 ㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
18,와이낫,깜놀 ㅋㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
19,와이낫,이쁜 써니님 지켜주고시퍼요 ㅋㅋㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
20,와이낫,이뻐용 ㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
21,와이낫,ㅋㅋㅋㅋㅋㅋ 그게 나에요 ㅋㅋㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
22,와이낫,딸 너무 이뻐용 ㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
23,와이낫,지금 쓰신거 너무 이뻐용 ㅋ,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
24,와이낫,남자들이 쓰기엔 지금 패턴이 이쁜것같아요.,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
25,와이낫,두께는 어때요?,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
26,사슴,굿모닝 입니다 잠시왔어요^^🤗,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
27,사슴,후다닥하고 ㅋㅋ 조금있다 나가야해요^^;,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
28,하늘,이비에 마스크.. 라이브 초특가로 저렴하게 구입했어요. 수고하세요.,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
29,사슴,잘하고있어요,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:54:30,"3,277","1,006"
30,버럭이,노제마스크 소형도 있나요?,써니)_이비에_노제마스크_KF94_새부리형_마스크,2022-05-02_09:56:30,"3,277","1,079"
0,Qqwe,헤헷 왓어용,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
1,락락,따악 졸릴시간,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
2,락락,ㅎㅎㅎㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
3,닭도리,커피 한잔 타와서,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
4,닭도리,언니랑 수다떠는 느낌으로,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
5,닭도리,ㅎㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
6,사과,저는 회의인데 .. ㅎ 몰래 ㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
7,락락,"목이랑 소매, 밑단 주름이 은근 이쁘네용",👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
8,닭도리,프릴인듯 아닌듯,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
9,닭도리,이지룩,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
10,사과,살짝 비침있는 게 더 포인트,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
11,Qqwe,조아조아,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
12,햇살이밝아서,블랙도 보여주세요~,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
13,닭도리,우왕 주름 1도 없어,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
14,햇살이밝아서,안녕하세요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
15,햇살이밝아서,살짜쿵 비침있겠죠?,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
16,햇살이밝아서,이너 입으면 되겠네요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
17,햇살이밝아서,ㅋㅋ 맙아요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
18,햇살이밝아서,맞아요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
19,햇살이밝아서,77이면 ...1번 입으면 약간 붙겠죠??,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
20,햇살이밝아서,네 ㅋㅋ 블랙 주문해보려고요 ㅎㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
21,햇살이밝아서,라이브 혜택이 따로 있나요~?,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
22,햇살이밝아서,네~,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
23,락락,88도 가능할거같아용,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
24,햇살이밝아서,아~~ 크림이 더 잘 어울리시네요~,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
25,닭도리,와 블랙도 이쁜데요?,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
26,햇살이밝아서,블락 주문했어요 ㅎㅎㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
27,햇살이밝아서,저는 블랙파라서 ㅋㅋ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
28,햇살이밝아서,크림 핑크는 다욧하고 ㅡ ㅎㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
29,햇살이밝아서,ㅋㅋ 그럼 저는 옷 입어보고 추후 또 올께요~~,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:16:36,214,"2,584"
30,달빛로즈,안녕하세요 😄,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:18:31,214,"2,606"
31,달빛로즈,여러분 리틀마켓 가지마세요 소통이 전혀 안되는 방송입니다. 피해보시지말라고 얘기드려요.,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:20:37,214,"2,616"
32,닭도리,잌ㅋㅋㅋㅋㅋㅋㅋㅋ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:20:37,214,"2,616"
33,락락,"언니는, 밝은 옷은 우아해보이고, 진한 옷은 시크하면서 단아해보여요",👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:20:37,214,"2,616"
34,사과,어머 어머,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:23:12,214,"2,637"
35,Qqwe,이지룩 가디건,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:23:53,214,"2,640"
36,Qqwe,색 화사하니 이뿌네용,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_14:23:53,214,"2,640"
37,진잉,혹시 아랫쪽에 트임이있나요~?,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
38,진잉,트임없는게조아요 종아리튼실해서,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
39,진잉,종아리보톡스도 맞아야하나..,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
40,진잉,일단 상의 3개로 민센스옷 시작해보아요ㅎㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
41,진잉,러블리~~하당,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
42,진잉,혹시 아까 나시 소재가 폴리인가요~?,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
43,진잉,아까보여주신거 그거맞아용,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
44,진잉,네맞아요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
45,진잉,안에 나시하나 더 입구 위에 자켓입으려구요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
46,진잉,침을...ㅋㅋㅋㅋㅋ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
47,진잉,깔별로사야돼요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
48,진잉,여러개 구매합니다 잘 보내주세용,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
49,rn0,좋아요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
50,진잉,오모,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
51,진잉,이뿌요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
52,진잉,가디건생각없었는데. .,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
53,진잉,저는 저 나시안에 레이스덧대서 입을꺼에용,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
54,진잉,좀파인것같아서 살짝 가리기용으로ㅎㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
55,진잉,아...?그렇군요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
56,진잉,저는 55반정도에요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
57,진잉,넹,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
58,진잉,그래도 낙낙하게입을래요,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
59,진잉,안에 살짝가려서...ㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
60,진잉,입어주세요!!,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
61,진잉,아직 안했어요 장바구니에 담겨있어요ㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
62,진잉,엄청크구나ㅋㅋㅋ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
63,진잉,저그러면 가디건으로 바꾸는걸로...,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
64,쏘쏘,린넨바지 사이즈77가능할까요?,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
65,진잉,팔뚝이 통통한데 가디건 팔쪽 낙낙한가영?,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
66,진잉,자.. 이것도 칼라고민합니다...ㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_15:57:39,220,"3,190"
67,진잉,다음에도 시청할께요ㅎ,👗66~88사이즈_언니들을_위한_라이브방송❤,2022-04-28_16:00:20,220,"3,210"
0,봄봄,말이 멋있다,특가!_실크_스카프_한_장으로_이미지_변신하고_놀러가자,2022-05-02_13:10:15,"12,208","1,673"
1,봄봄,타이트하게 접어서 매니 또 다른 분위기,특가!_실크_스카프_한_장으로_이미지_변신하고_놀러가자,2022-05-02_13:10:15,"12,208","1,673"
2,라일락,여름 여름,특가!_실크_스카프_한_장으로_이미지_변신하고_놀러가자,2022-05-02_13:10:15,"12,208","1,673"
3,봄봄,매고 가세요 ㅋㅋ,특가!_실크_스카프_한_장으로_이미지_변신하고_놀러가자,2022-05-02_13:10:15,"12,208","1,673"
4,봄봄,반전의 반전,특가!_실크_스카프_한_장으로_이미지_변신하고_놀러가자,2022-05-02_13:10:15,"12,208","1,673"
5,봄봄,식스센스급 ㅋ,특가!_실크_스카프_한_장으로_이미지_변신하고_놀러가자,2022-05-02_13:10:15,"12,208","1,673"
6,봄봄,푸하하하하하,특가!_실크_스카프_한_장으로_이미지_변신하고_놀러가자,2022-05-02_13:10:15,"12,208","1,673"
7,봄봄,ㅋ,특가!_실크_스카프_한_장으로_이미지_변신하고_놀러가자,2022-05-02_13:10:15,"12,208","1,673"
